format	1
metadata	generated_by	docs/architecture/deliveries/W11/GENERATE_MIGRATION.py
metadata	base_revision	a32095e6e50189f7dcc39312bb4c6a36f421fab5
metadata	projection_id	P0011
metadata	projection_sha256	0A13EF31C40C997E2A692AC595E96DD3416BA603C6EC4ED47AB60765E6EBB3E2
metadata	selector_sha256	24E3BD565946AECFDBAB9D2D21BF1201B86ECD16197F892E1B62A30162D9EE00
metadata	owner_count	17
metadata	selected_declaration_count	3354
metadata	command_count	3086
metadata	private_declaration_count	3
metadata	graph_reverse_closure_count	225
metadata	retained_command_count	225
metadata	move_candidate_command_count	2861
metadata	private_payload_sha256	FAD5DC5D7CD80112157031E012D32593FBF33ACED6C1B9F94D60DEC55D1EA7F9
metadata	coordinate_convention	lines=1-based; columns=UTF-16-code-units-0-based; end=half-open
columns	owner	module	source_path	source_blob_sha1	source_sha256	ilean_path	ilean_sha256	command_count	retained_command_count	move_candidate_count	private_declaration_count
columns	command	owner_module	command_root	span_origin	start_line	start_column	end_line	end_column	decision	reason	closure_depth	witness_owner	witness_root	witness_edge_kind	witness_source_declaration	witness_target_declaration	selected_declaration_count	private_declaration_count	selected_declarations_json
owner	NumStability.Algorithms.RandNLA.ElementwiseSampling	NumStability/Algorithms/RandNLA/ElementwiseSampling.lean	6885882c3e8e4c5db1435248dbe79ba569ce4ee1	E71D7BF00EE77E1F590A66634159223CFBA03E51665A8121FD1DEAD5821DE904	.lake/build/lib/lean/NumStability/Algorithms/RandNLA/ElementwiseSampling.ilean	052D46964CEF9C50F47B8FC5B539E7CB26C16EC95BA57047049D4FD6F4058F17	84	0	84	0
owner	NumStability.Algorithms.RandNLA.ElementwiseSpectral	NumStability/Algorithms/RandNLA/ElementwiseSpectral.lean	9f008c8099ab1e61b9eee068facfb01b0a32ca13	35519E85816604724A53FFD5A69AE211DE0A634E758B00F60C57A2AD334CFA8A	.lake/build/lib/lean/NumStability/Algorithms/RandNLA/ElementwiseSpectral.ilean	E5A5C119781B50EBE2DF481B3F9591CB7616B8D19BE0091BDB652763C4F908F4	308	17	291	0
owner	NumStability.Algorithms.RandNLA.ElementwiseTraceMGF	NumStability/Algorithms/RandNLA/ElementwiseTraceMGF.lean	18acf114e273b6a85251c879611487b0735f714f	B58FC39EA287E2971B7AA6CDDF4DF4183C67E04DA65EB03B3F6D0F2500275AC0	.lake/build/lib/lean/NumStability/Algorithms/RandNLA/ElementwiseTraceMGF.ilean	4A65A38EDF24D1C5E645ABDEABCF34EC295B62DAE02F38270D3C6BA66D6E273C	11	0	11	0
owner	NumStability.Algorithms.RandNLA.HitCountConcentration	NumStability/Algorithms/RandNLA/HitCountConcentration.lean	b5a0d79e8765d3caf489ee4ab4a13f753f6fd935	CA33E8225A1B6EEABF774BCB58C3A367BBA7C4529694D4542B6F400AC2E80393	.lake/build/lib/lean/NumStability/Algorithms/RandNLA/HitCountConcentration.ilean	0EE2663A79DEE8C3D897F9A993507E346B2274F56D17491DB13C73306521A314	95	3	92	1
owner	NumStability.Algorithms.RandNLA.LeastSquaresSketch	NumStability/Algorithms/RandNLA/LeastSquaresSketch.lean	eb25e270ace83b6515d0a9112928bf2be3e775b1	CF8A5E93CF1F25286210F231CE079C9BE05068099BFCCBC89AA048F0DF1454C0	.lake/build/lib/lean/NumStability/Algorithms/RandNLA/LeastSquaresSketch.ilean	583FCF9BAA7443A93F7CD9B0A3FCDFF6EEE6078BF51930523AC84E02822BAFA3	140	8	132	0
owner	NumStability.Algorithms.RandNLA.LowRankApprox	NumStability/Algorithms/RandNLA/LowRankApprox.lean	ffa4cfee7974d2c943b5d51b4923427c1924a62d	8D094823129B9090DEE84135298B999EE0024D7EC7C2317DFCD797AC73B54F46	.lake/build/lib/lean/NumStability/Algorithms/RandNLA/LowRankApprox.ilean	EB210E11ECBA7E2C21877E1B331126E6726E8DEA733B8D35D065844B0A1CBBBE	614	0	614	0
owner	NumStability.Algorithms.RandNLA.Preconditioning	NumStability/Algorithms/RandNLA/Preconditioning.lean	ab487a0f76b8395924a2974d341c248ffb92f1d4	FACF840C6FB92B9C1E490EB3997D6F065E6777609E6FADAADD4BFCB9846A37CE	.lake/build/lib/lean/NumStability/Algorithms/RandNLA/Preconditioning.ilean	E4FF37716ABE9364FDD86583DD0435DE9928F5F1D02112233224154BCFF76D6A	1134	66	1068	0
owner	NumStability.Algorithms.RandNLA.RowSampling	NumStability/Algorithms/RandNLA/RowSampling.lean	6419ef85059d1983e0d0a21a281e77a96ed01e55	24EABF3BDDDF141D50463027D0A18FD78579AA56C324774394AA186ACD4DD4DD	.lake/build/lib/lean/NumStability/Algorithms/RandNLA/RowSampling.ilean	EA94165D42F3F6C419F53BB8D3A52FDA915315749911EA363CCC9000F66502AE	61	0	61	0
owner	NumStability.Algorithms.RandNLA.RowSamplingGram	NumStability/Algorithms/RandNLA/RowSamplingGram.lean	1d1e5ec67f77662a2ea16675c8175f372f9bb794	DCFC696BCCB5C276D6DBD3F1B35AE0EA64F01B2EEFF7B7AAE5CBD061A629D0D9	.lake/build/lib/lean/NumStability/Algorithms/RandNLA/RowSamplingGram.ilean	01CED4D4391AECE0A139C44B896132FC6176FC66C219B84B501C671712C35360	96	23	73	1
owner	NumStability.Algorithms.RandNLA.RowSamplingLeverage	NumStability/Algorithms/RandNLA/RowSamplingLeverage.lean	a8c89886f048b763943888404d52cf3d146c6de5	64C33A42C3F1DA714594409562186FF8D568CD81B7C9A3E76F0A1BF0B1F60582	.lake/build/lib/lean/NumStability/Algorithms/RandNLA/RowSamplingLeverage.ilean	F55D030647D9A66E2CD4AC612F3324FC64409DF34FF8761CD8B377CCFAF10384	20	2	18	0
owner	NumStability.Algorithms.RandNLA.RowSamplingLeverageComputedBasis	NumStability/Algorithms/RandNLA/RowSamplingLeverageComputedBasis.lean	c4945c98b629dd03667147f47c7adc1a1513918f	80C30C47080DE4CFAE88D5F163F4E42D004B0C3764C40A7BF2FB9027A21B8F3D	.lake/build/lib/lean/NumStability/Algorithms/RandNLA/RowSamplingLeverageComputedBasis.ilean	CB07224D1239E53279CC4C7DF9B3784C5A80289BB45E23187A12BF24B1F307A5	43	0	43	0
owner	NumStability.Algorithms.RandNLA.RowSamplingLeverageMGF	NumStability/Algorithms/RandNLA/RowSamplingLeverageMGF.lean	a3f58b6e5b124fe930f01e6be9362f5f18f4cf30	7E9BFB5BC162D50E1D2A8A8FAFA6FC78A91FB4F548052330F1E5F84915A9BD6E	.lake/build/lib/lean/NumStability/Algorithms/RandNLA/RowSamplingLeverageMGF.ilean	3EB7089BCBEEE7AF3BF3824E5308E67D1A3AE8CF4F638D62D119F669AE43238C	32	0	32	0
owner	NumStability.Algorithms.RandNLA.RowSamplingTraceMGF	NumStability/Algorithms/RandNLA/RowSamplingTraceMGF.lean	caae9619b0c0a1e891e567c82ba56cc23e69f1a5	6B24F5B1E29CA0F213D90DD56E538AA42DE482091D08C09575EA5D93D0E53102	.lake/build/lib/lean/NumStability/Algorithms/RandNLA/RowSamplingTraceMGF.ilean	779A791A6D26EEC438E6D06A98A5FA5BE5432CEC5C4A1C0361E20268263F04B2	11	0	11	0
owner	NumStability.Algorithms.RandNLA.UniformRowSampling	NumStability/Algorithms/RandNLA/UniformRowSampling.lean	71908216795b9488fb2d0e445a9309650ec2177d	D809D1E97CB61B9673B4A730E06DA0A427C527F2F73E000F36A8F9D6D625C06A	.lake/build/lib/lean/NumStability/Algorithms/RandNLA/UniformRowSampling.ilean	8FDB30B207B7CDC4708A13D963EE82CFECE9F9337FB8D45995C9BC0B6D01EE47	33	10	23	1
owner	NumStability.Algorithms.RandNLA.UniformRowSamplingComposition	NumStability/Algorithms/RandNLA/UniformRowSamplingComposition.lean	499b8a3f9b3568e33a3730a4db23827bf3675b40	454EE02094CA4FC9DC5077ED350FE0203F19C4F616E66B4A4C5A0B8DDD2185B3	.lake/build/lib/lean/NumStability/Algorithms/RandNLA/UniformRowSamplingComposition.ilean	8E6E9026ECA5E9105DB6726F8A0444C12DA441F012D9FF3DA7B46A969615C629	11	1	10	0
owner	NumStability.Algorithms.RandNLA.UniformRowSamplingFP	NumStability/Algorithms/RandNLA/UniformRowSamplingFP.lean	b74d580bca6f14c820d9a7790b58159795ef2734	882814B69764CD13680F7EA51A080343B45127E85FC856A12B6D5E9D01B0E4CA	.lake/build/lib/lean/NumStability/Algorithms/RandNLA/UniformRowSamplingFP.ilean	5F0B0C07F56CAD3A8A198D863127002B112F035B92A93AC98A7DE5A08C8B2070	361	95	266	0
owner	NumStability.Algorithms.RandNLA.UniformRowSamplingMGF	NumStability/Algorithms/RandNLA/UniformRowSamplingMGF.lean	dce1fefe4d1b68e75e1aea84652d2b810dc5a099	E1098B7E8EBD26BB893F7CE806EB3D5FD90BD9FFA69A188A1FE0E19ACA33237A	.lake/build/lib/lean/NumStability/Algorithms/RandNLA/UniformRowSamplingMGF.ilean	2352EDF01F4484CCACF5649499B745B25DDE840E5CFEBBD9807BEAB663BA5F0E	32	0	32	0
command	NumStability.Algorithms.RandNLA.ElementwiseSampling	NumStability.sqMagProbDen	ilean	56	0	59	18	move_candidate	closure_free							1	0	"[""NumStability.sqMagProbDen""]"
command	NumStability.Algorithms.RandNLA.ElementwiseSampling	NumStability.sqMagProb	ilean	61	0	65	28	move_candidate	closure_free							1	0	"[""NumStability.sqMagProb""]"
command	NumStability.Algorithms.RandNLA.ElementwiseSampling	NumStability.sqMagProb_nonneg	ilean	67	0	73	48	move_candidate	closure_free							1	0	"[""NumStability.sqMagProb_nonneg""]"
command	NumStability.Algorithms.RandNLA.ElementwiseSampling	NumStability.sqMagProb_pos_of_entry_ne_zero	ilean	75	0	82	45	move_candidate	closure_free							1	0	"[""NumStability.sqMagProb_pos_of_entry_ne_zero""]"
command	NumStability.Algorithms.RandNLA.ElementwiseSampling	NumStability.entry_ne_zero_of_sqMagProb_pos	ilean	84	0	92	22	move_candidate	closure_free							1	0	"[""NumStability.entry_ne_zero_of_sqMagProb_pos""]"
command	NumStability.Algorithms.RandNLA.ElementwiseSampling	NumStability.sqMagProb_sum_eq_one	ilean	94	0	102	28	move_candidate	closure_free							1	0	"[""NumStability.sqMagProb_sum_eq_one""]"
command	NumStability.Algorithms.RandNLA.ElementwiseSampling	NumStability.sqMagProb_ne_zero_of_entry_ne_zero	ilean	104	0	111	56	move_candidate	closure_free							1	0	"[""NumStability.sqMagProb_ne_zero_of_entry_ne_zero""]"
command	NumStability.Algorithms.RandNLA.ElementwiseSampling	NumStability.ElementwiseSample	ilean	113	0	114	51	move_candidate	closure_free							1	0	"[""NumStability.ElementwiseSample""]"
command	NumStability.Algorithms.RandNLA.ElementwiseSampling	NumStability.ElementwiseTrace	ilean	116	0	118	76	move_candidate	closure_free							1	0	"[""NumStability.ElementwiseTrace""]"
command	NumStability.Algorithms.RandNLA.ElementwiseSampling	NumStability.elementwiseIncrementWithProb	ilean	124	0	129	27	move_candidate	closure_free							1	0	"[""NumStability.elementwiseIncrementWithProb""]"
command	NumStability.Algorithms.RandNLA.ElementwiseSampling	NumStability.elementwiseUpdateEntryWithProb	ilean	131	0	135	44	move_candidate	closure_free							1	0	"[""NumStability.elementwiseUpdateEntryWithProb""]"
command	NumStability.Algorithms.RandNLA.ElementwiseSampling	NumStability.fl_elementwiseIncrementWithProb	ilean	137	0	142	37	move_candidate	closure_free							1	0	"[""NumStability.fl_elementwiseIncrementWithProb""]"
command	NumStability.Algorithms.RandNLA.ElementwiseSampling	NumStability.fl_elementwiseUpdateEntryWithProb	ilean	144	0	148	60	move_candidate	closure_free							1	0	"[""NumStability.fl_elementwiseUpdateEntryWithProb""]"
command	NumStability.Algorithms.RandNLA.ElementwiseSampling	NumStability.elementwiseSampleUpdateWithProb	ilean	150	0	158	16	move_candidate	closure_free							1	0	"[""NumStability.elementwiseSampleUpdateWithProb""]"
command	NumStability.Algorithms.RandNLA.ElementwiseSampling	NumStability.fl_elementwiseSampleUpdateWithProb	ilean	160	0	170	16	move_candidate	closure_free							1	0	"[""NumStability.fl_elementwiseSampleUpdateWithProb""]"
command	NumStability.Algorithms.RandNLA.ElementwiseSampling	NumStability.elementwiseIncrement	ilean	172	0	176	52	move_candidate	closure_free							1	0	"[""NumStability.elementwiseIncrement""]"
command	NumStability.Algorithms.RandNLA.ElementwiseSampling	NumStability.elementwiseUpdateEntry	ilean	178	0	181	56	move_candidate	closure_free							1	0	"[""NumStability.elementwiseUpdateEntry""]"
command	NumStability.Algorithms.RandNLA.ElementwiseSampling	NumStability.fl_elementwiseIncrement	ilean	183	0	187	58	move_candidate	closure_free							1	0	"[""NumStability.fl_elementwiseIncrement""]"
command	NumStability.Algorithms.RandNLA.ElementwiseSampling	NumStability.fl_elementwiseUpdateEntry	ilean	189	0	192	62	move_candidate	closure_free							1	0	"[""NumStability.fl_elementwiseUpdateEntry""]"
command	NumStability.Algorithms.RandNLA.ElementwiseSampling	NumStability.elementwiseSampleUpdate	ilean	194	0	199	62	move_candidate	closure_free							1	0	"[""NumStability.elementwiseSampleUpdate""]"
command	NumStability.Algorithms.RandNLA.ElementwiseSampling	NumStability.fl_elementwiseSampleUpdate	ilean	201	0	206	68	move_candidate	closure_free							1	0	"[""NumStability.fl_elementwiseSampleUpdate""]"
command	NumStability.Algorithms.RandNLA.ElementwiseSampling	NumStability.elementwiseSampleDenom_ne_zero	ilean	212	0	220	64	move_candidate	closure_free							1	0	"[""NumStability.elementwiseSampleDenom_ne_zero""]"
command	NumStability.Algorithms.RandNLA.ElementwiseSampling	NumStability.elementwiseIncrement_sqMag_eq	ilean	222	0	232	27	move_candidate	closure_free							1	0	"[""NumStability.elementwiseIncrement_sqMag_eq""]"
command	NumStability.Algorithms.RandNLA.ElementwiseSampling	NumStability.fl_add_div_update_error_bound	ilean	238	0	288	18	move_candidate	closure_free							1	0	"[""NumStability.fl_add_div_update_error_bound""]"
command	NumStability.Algorithms.RandNLA.ElementwiseSampling	NumStability.elementwiseSampleDenomWithProb_ne_zero	ilean	290	0	296	21	move_candidate	closure_free							1	0	"[""NumStability.elementwiseSampleDenomWithProb_ne_zero""]"
command	NumStability.Algorithms.RandNLA.ElementwiseSampling	NumStability.elementwiseSampleDenomWithProb_ne_zero_of_pos	ilean	298	0	303	60	move_candidate	closure_free							1	0	"[""NumStability.elementwiseSampleDenomWithProb_ne_zero_of_pos""]"
command	NumStability.Algorithms.RandNLA.ElementwiseSampling	NumStability.fl_elementwiseUpdateEntryWithProb_decomp	ilean	305	0	325	11	move_candidate	closure_free							1	0	"[""NumStability.fl_elementwiseUpdateEntryWithProb_decomp""]"
command	NumStability.Algorithms.RandNLA.ElementwiseSampling	NumStability.fl_elementwiseUpdateEntryWithProb_error_bound	ilean	327	0	339	75	move_candidate	closure_free							1	0	"[""NumStability.fl_elementwiseUpdateEntryWithProb_error_bound""]"
command	NumStability.Algorithms.RandNLA.ElementwiseSampling	NumStability.fl_elementwiseSampleUpdateWithProb_error_bound	ilean	341	0	362	81	move_candidate	closure_free							1	0	"[""NumStability.fl_elementwiseSampleUpdateWithProb_error_bound""]"
command	NumStability.Algorithms.RandNLA.ElementwiseSampling	NumStability.fl_elementwiseUpdateEntry_decomp	ilean	364	0	376	78	move_candidate	closure_free							1	0	"[""NumStability.fl_elementwiseUpdateEntry_decomp""]"
command	NumStability.Algorithms.RandNLA.ElementwiseSampling	NumStability.fl_elementwiseUpdateEntry_error_bound	ilean	378	0	390	12	move_candidate	closure_free							1	0	"[""NumStability.fl_elementwiseUpdateEntry_error_bound""]"
command	NumStability.Algorithms.RandNLA.ElementwiseSampling	NumStability.fl_elementwiseSampleUpdate_error_bound	ilean	392	0	408	34	move_candidate	closure_free							1	0	"[""NumStability.fl_elementwiseSampleUpdate_error_bound""]"
command	NumStability.Algorithms.RandNLA.ElementwiseSampling	NumStability.fl_elementwiseUpdateEntry_sqMag_error_bound	ilean	410	0	436	40	move_candidate	closure_free							1	0	"[""NumStability.fl_elementwiseUpdateEntry_sqMag_error_bound""]"
command	NumStability.Algorithms.RandNLA.ElementwiseSampling	NumStability.sampleHits	ilean	442	0	445	39	move_candidate	closure_free							1	0	"[""NumStability.sampleHits""]"
command	NumStability.Algorithms.RandNLA.ElementwiseSampling	NumStability.elementwiseSampleContributionWithProb	ilean	447	0	458	9	move_candidate	closure_free							1	0	"[""NumStability.elementwiseSampleContributionWithProb""]"
command	NumStability.Algorithms.RandNLA.ElementwiseSampling	NumStability.elementwiseTraceContributionWithProb	ilean	460	0	472	9	move_candidate	closure_free							1	0	"[""NumStability.elementwiseTraceContributionWithProb""]"
command	NumStability.Algorithms.RandNLA.ElementwiseSampling	NumStability.elementwiseTraceContributionWithProb_eq_sampleContributionWithProb	ilean	474	0	483	54	move_candidate	closure_free							1	0	"[""NumStability.elementwiseTraceContributionWithProb_eq_sampleContributionWithProb""]"
command	NumStability.Algorithms.RandNLA.ElementwiseSampling	NumStability.elementwiseTraceSketchWithProb	ilean	485	0	492	79	move_candidate	closure_free							1	0	"[""NumStability.elementwiseTraceSketchWithProb""]"
command	NumStability.Algorithms.RandNLA.ElementwiseSampling	NumStability.fl_elementwiseTraceSketchWithProb	ilean	494	0	510	22	move_candidate	closure_free							1	0	"[""NumStability.fl_elementwiseTraceSketchWithProb""]"
command	NumStability.Algorithms.RandNLA.ElementwiseSampling	NumStability.repeatElementwiseUpdateEntryWithProb	ilean	512	0	517	54	move_candidate	closure_free							1	0	"[""NumStability.repeatElementwiseUpdateEntryWithProb""]"
command	NumStability.Algorithms.RandNLA.ElementwiseSampling	NumStability.fl_repeatElementwiseUpdateEntryWithProb	ilean	519	0	526	5	move_candidate	closure_free							1	0	"[""NumStability.fl_repeatElementwiseUpdateEntryWithProb""]"
command	NumStability.Algorithms.RandNLA.ElementwiseSampling	NumStability.elementwiseSampleContribution	ilean	528	0	539	9	move_candidate	closure_free							1	0	"[""NumStability.elementwiseSampleContribution""]"
